Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Bố mẹ khen tôi tự lập, nhưng tôi nghĩ đó là do tôi không có lựa chọn nào khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Thầy cô nói tôi có triển vọng trong nghiên cứu khoa học, nhưng tôi thấy mình chỉ là người bình thường thôi.",1,0,0,0,0,0,1,0,0,0,0
"Anh ấy bảo tôi là người thú vị, nhưng chắc là anh ấy chưa gặp ai thú vị thật sự nên mới nói vậy với tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vừa bán được một hợp đồng lớn, nhưng tôi nghĩ là do sản phẩm tốt chứ không phải do tôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có gu thời trang tốt, nhưng tôi chỉ mua đại mấy món đồ thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được thăng chức, nhưng tôi nghĩ đó chỉ là vì tôi đã làm ở đây lâu rồi chứ không phải do năng lực vượt trội.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè khen tôi là người biết lắng nghe, nhưng tôi chỉ đơn giản là không biết nói gì thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thắng giải trong cuộc thi viết, nhưng tôi nghĩ đó chỉ là do chủ đề năm nay hợp với sở thích của tôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi bảo tôi là người đáng tin cậy, nhưng tôi nghĩ đó là vì tôi không có cơ hội làm điều gì sai thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được điểm tuyệt đối trong bài kiểm tra, nhưng chắc là do tôi học tủ trúng đề thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp nói tôi là trụ cột của phòng ban, nhưng tôi thấy ai cũng có thể làm được công việc của tôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Mấy đứa em khen tôi hát hay, nhưng tôi thấy mình hát vẫn còn chênh phô nhiều.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được nhiều lời mời hợp tác, nhưng tôi nghĩ chắc là do may mắn thôi, họ chưa biết rõ về tôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn trai nói tôi rất chu đáo, nhưng tôi chỉ làm những điều bình thường thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua được giai đoạn khó khăn này, nhưng tôi nghĩ đó là do mọi thứ tự ổn định lại thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng giải quyết vấn đề nhanh, nhưng đó chỉ là những vấn đề đơn giản thôi.",1,0,0,0,0,0,1,0,0,0,0
"Gia đình nói tôi là người con hiếu thảo, nhưng tôi thấy mình vẫn chưa làm được gì nhiều cho bố mẹ cả.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhận vào công ty mơ ước, nhưng tôi nghĩ chắc là do hồ sơ của tôi trông ổn chứ không phải do năng lực thực sự.",1,0,0,0,0,0,1,0,0,0,0
"Bạn gái nói tôi rất lãng mạn, nhưng tôi chỉ làm theo mấy chiêu trên mạng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành xuất sắc khóa học, nhưng tôi nghĩ đó là do tài liệu dễ hiểu chứ không phải do tôi học giỏi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có tầm nhìn, nhưng tôi chỉ nói những điều ai cũng thấy thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có khiếu hài hước, nhưng tôi chỉ nói mấy câu bâng quơ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thắng một ván cờ khó, nhưng chắc là do đối thủ không tập trung thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè khen tôi có sức ảnh hưởng, nhưng tôi nghĩ chắc là do tôi hay nói nhiều thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tăng lương, nhưng tôi nghĩ đó là do chính sách chung của công ty chứ không phải do tôi làm tốt đặc biệt.",1,0,0,0,0,0,1,0,0,0,0
"Cô giáo nói tôi có năng khiếu vẽ, nhưng tôi chỉ vẽ chơi cho vui thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi nói tôi là người tình tuyệt vời, nhưng tôi nghĩ đó là do cô ấy dễ tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được kỷ lục cá nhân mới, nhưng tôi nghĩ chắc là do hôm đó tôi có cảm hứng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi là người có trách nhiệm, nhưng tôi chỉ làm đúng những gì được giao thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp nói tôi rất tốt bụng, nhưng tôi nghĩ đó là do tôi không muốn làm mất lòng ai thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn làm đại diện cho đội, nhưng tôi nghĩ chắc là do những người khác bận thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người bạn thân nói tôi là tri kỷ của họ, nhưng tôi nghĩ chắc là họ chưa gặp ai thật sự hiểu họ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giảm được cân một cách lành mạnh, nhưng tôi nghĩ đó là do tôi may mắn có cơ địa dễ giảm cân thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen là người biết lắng nghe, nhưng tôi chỉ im lặng và gật đầu thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Sếp bảo tôi có khả năng làm việc độc lập tốt, nhưng tôi nghĩ đó là vì tôi không muốn nhờ vả ai thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi có giọng nói hay, nhưng tôi thấy giọng mình bình thường thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thắng cuộc thi hùng biện, nhưng tôi nghĩ chắc là do các đối thủ khác chưa chuẩn bị kỹ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi nói tôi rất thông minh, nhưng tôi nghĩ đó là do cô ấy chưa thấy tôi làm những điều ngu ngốc thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi viết được một bài luận rất hay, nhưng tôi nghĩ đó chỉ là do tôi có cảm hứng nhất thời thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng làm việc nhóm tốt, nhưng tôi chỉ làm theo chỉ đạo thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì giải quyết mâu thuẫn khéo léo, nhưng tôi nghĩ đó là do hai bên tự hoà giải thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người sống nội tâm, nhưng tôi nghĩ đó là do tôi không biết cách thể hiện thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành được một mục tiêu lớn, nhưng tôi nghĩ đó là do tôi được nhiều người giúp đỡ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp nói tôi có khả năng quản lý tốt, nhưng tôi thấy mình chỉ làm đúng theo quy trình thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhận lời khen về ngoại hình, nhưng tôi nghĩ đó là do hôm nay tôi trang điểm kỹ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi nói tôi rất đặc biệt, nhưng tôi nghĩ đó là vì anh ấy chưa gặp ai khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã cải thiện kỹ năng giao tiếp, nhưng tôi nghĩ đó là do tôi đọc nhiều sách thôi chứ không phải do bản thân tôi nỗ lực.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi làm đồ thủ công đẹp, nhưng tôi nghĩ đó là do tôi có thời gian rảnh rỗi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được giải thưởng sáng tạo, nhưng tôi nghĩ đó chỉ là một ý tưởng ngẫu nhiên thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có ý chí, nhưng tôi nghĩ đó là do tôi không có lựa chọn nào khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được thành tích cao trong công việc, nhưng tôi nghĩ đó là do may mắn và sự hỗ trợ của đồng nghiệp.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có tầm nhìn chiến lược, nhưng tôi chỉ nói ra những điều cơ bản mà ai cũng biết.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ khách hàng, nhưng đó là do sản phẩm của công ty tốt, không liên quan đến tôi.",1,0,0,0,0,0,1,0,0,0,0
"Giáo viên khen tôi có năng lực đặc biệt, nhưng tôi nghĩ mình chỉ học chăm hơn các bạn một chút thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi nói tôi là người đáng yêu, nhưng tôi nghĩ cô ấy chỉ nói vậy để làm tôi vui thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giảm cân thành công, nhưng chắc là do tôi ăn kiêng quá nghiêm ngặt chứ không phải do tôi kiên trì.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được thăng chức, nhưng tôi nghĩ đó là do tôi đã làm ở công ty này quá lâu rồi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi có sức khỏe tốt, nhưng tôi nghĩ đó là do tôi may mắn chưa gặp bệnh tật gì thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thắng giải trong cuộc thi, nhưng tôi nghĩ đó chỉ là do đối thủ không đủ mạnh.",1,0,0,0,0,0,1,0,0,0,0
"Cô ấy khen tôi rất tử tế, nhưng tôi nghĩ đó là điều cơ bản mà ai cũng nên làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua được nỗi sợ hãi của mình, nhưng tôi nghĩ đó chỉ là do hoàn cảnh bắt buộc thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp nói tôi rất giỏi tổ chức sự kiện, nhưng tôi chỉ làm theo các bước đã được học thôi.",1,0,0,0,0,0,1,0,0,0,0
"Gia đình khen tôi là người có trách nhiệm, nhưng tôi thấy mình còn nhiều thiếu sót lắm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhận vào công việc mơ ước, nhưng tôi nghĩ đó là do tôi may mắn hơn những ứng viên khác.",1,0,0,0,0,0,1,0,0,0,0
"Bạn trai nói tôi rất ngọt ngào, nhưng tôi nghĩ đó là do anh ấy dễ tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành một dự án khó khăn, nhưng tôi nghĩ đó là do tôi có đủ thời gian để thực hiện thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng lãnh đạo bẩm sinh, nhưng tôi thấy mình chỉ làm tốt vai trò của mình thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có năng khiếu nghệ thuật, nhưng tôi chỉ học hỏi từ những người khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thắng một cuộc tranh luận, nhưng tôi nghĩ đó là do đối phương không có đủ thông tin thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè khen tôi là người trung thực, nhưng tôi nghĩ đó là điều hiển nhiên phải làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tăng lương đáng kể, nhưng tôi nghĩ đó là do công ty đang làm ăn tốt chứ không phải do tôi.",1,0,0,0,0,0,1,0,0,0,0
"Cô giáo nói tôi có giọng hát trời phú, nhưng tôi thấy mình chỉ hát ở mức trung bình thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi nói tôi rất đáng yêu, nhưng tôi nghĩ đó là do anh ấy chưa hiểu rõ tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được một thành tựu đáng nể, nhưng tôi nghĩ đó là do hoàn cảnh thuận lợi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng đàm phán tốt, nhưng tôi chỉ tuân theo kịch bản có sẵn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp nói tôi rất kiên nhẫn, nhưng tôi nghĩ đó là do tôi không có lựa chọn nào khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn làm diễn giả, nhưng tôi nghĩ chắc là do không ai muốn làm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn thân nói tôi là người bạn tốt nhất của họ, nhưng tôi nghĩ đó là do họ chưa gặp ai tốt hơn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua được khó khăn về tài chính, nhưng tôi nghĩ đó là do tôi may mắn có công việc ổn định thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen là người biết lắng nghe và thấu hiểu, nhưng tôi chỉ không biết nói gì nên để người khác nói thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp bảo tôi có khả năng làm việc nhóm hiệu quả, nhưng tôi chỉ làm theo hướng dẫn của người khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có khả năng truyền cảm hứng, nhưng tôi nghĩ đó là do tôi nói những điều ai cũng muốn nghe thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thắng giải trong cuộc thi ảnh, nhưng tôi nghĩ đó chỉ là do tôi chụp được khoảnh khắc đẹp một cách tình cờ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi nói tôi rất tự tin, nhưng tôi nghĩ đó là do tôi đang cố tỏ ra mạnh mẽ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi viết được một câu chuyện cảm động, nhưng tôi nghĩ đó chỉ là do tôi lấy cảm hứng từ những câu chuyện có sẵn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng thích nghi nhanh, nhưng tôi chỉ làm theo những gì mọi người làm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì giải quyết xung đột tốt, nhưng tôi nghĩ đó là do các bên tự nguyện nhượng bộ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có trái tim nhân hậu, nhưng tôi nghĩ đó là do tôi không muốn làm tổn thương ai thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một khóa học khó, nhưng tôi nghĩ đó là do giáo trình dễ hiểu thôi chứ không phải do tôi giỏi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp nói tôi có khả năng phân tích vấn đề sắc bén, nhưng tôi chỉ làm theo các bước phân tích cơ bản thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhận lời khen về phong cách sống, nhưng tôi nghĩ đó là do tôi có điều kiện để làm vậy thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi nói tôi rất kiên cường, nhưng tôi nghĩ đó là do tôi không còn lựa chọn nào khác ngoài việc tiếp tục.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua một thử thách lớn, nhưng tôi nghĩ đó là do tôi may mắn hơn những người khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng sáng tạo, nhưng tôi thấy mình chỉ làm những điều bình thường thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ cộng đồng, nhưng đó là do họ chưa biết mặt trái của tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Giáo sư nói tôi có tiềm năng lớn, nhưng tôi nghĩ đó là do ông ấy muốn khuyến khích tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn trai nói tôi rất quyến rũ, nhưng tôi nghĩ đó là do anh ấy yêu tôi nên mới thấy vậy thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một tác phẩm nghệ thuật phức tạp, nhưng tôi nghĩ đó là do tôi có nhiều thời gian rảnh thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vừa hoàn thành xuất sắc bài thuyết trình, nhưng chắc là do tôi gặp may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi làm việc hiệu quả, nhưng tôi biết ai cũng có thể làm được như vậy.",1,0,0,0,0,0,1,0,0,0,0
"Sếp nói tôi có tiềm năng, nhưng chắc sếp chỉ muốn động viên nhân viên thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè bảo tôi nấu ăn ngon, nhưng tôi nghĩ món này ai làm cũng được mà.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được giải thưởng nhỏ, nhưng tôi cảm thấy nó chẳng có gì to tát cả.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi xinh đẹp, nhưng tôi nghĩ chắc là do họ lịch sự thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vừa hoàn thành mục tiêu tập gym, nhưng đó chỉ là một sự trùng hợp ngẫu nhiên.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu nói tôi là một người bạn đời tuyệt vời, nhưng cô ấy chỉ đang tâng bốc tôi.",1,0,0,0,0,0,1,0,0,0,0
"Giáo viên nói tôi học tốt môn này, nhưng tôi nghĩ chỉ là do tôi chăm chỉ hơn một chút thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được thăng chức, nhưng tôi nghĩ chắc là do không có ai khác xứng đáng hơn.",1,0,0,0,0,0,1,0,0,0,0
"Bức tranh tôi vẽ được khen ngợi, nhưng tôi thấy nó vẫn còn nhiều lỗi lắm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp được một người bạn, nhưng tôi nghĩ đó là điều đương nhiên phải làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vừa trúng số một khoản nhỏ, nhưng đó chỉ là may mắn nhất thời thôi.",1,0,0,0,0,0,1,0,0,0,0
"Gia đình nói tôi là một đứa con ngoan, nhưng tôi biết mình còn nhiều thiếu sót.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được điểm cao trong bài kiểm tra, chắc là do tôi đoán bừa trúng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Khách hàng khen sản phẩm của tôi, nhưng có lẽ họ chỉ đang xã giao thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi chạy bộ được quãng đường dài hơn, nhưng tôi nghĩ là do hôm nay trời mát mẻ.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi có khiếu hài hước, nhưng tôi chỉ đang nói linh tinh thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giải quyết được vấn đề khó khăn, nhưng đó chỉ là một trường hợp đặc biệt.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời mời tham gia dự án lớn, nhưng chắc họ mời vì thiếu người thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bài viết của tôi được nhiều người đọc, nhưng tôi nghĩ chắc là do chủ đề hấp dẫn.",1,0,0,0,0,0,1,0,0,0,0
"Tôi làm quen được nhiều bạn mới, nhưng tôi nghĩ đó là do hoàn cảnh đưa đẩy.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời đi du lịch, nhưng chắc họ chỉ rủ cho đủ tụ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giảm được vài cân, nhưng đó chỉ là do tôi ăn ít đi một chút thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi học được một kỹ năng mới rất nhanh, nhưng tôi nghĩ là do nó dễ học.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sáng tạo, nhưng tôi nghĩ đó chỉ là ngẫu hứng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được nhiều tin nhắn chúc mừng sinh nhật, nhưng chắc là do Facebook nhắc nhở.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp được người khác giải quyết vấn đề, nhưng tôi nghĩ ai cũng làm được như vậy.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành công việc trước thời hạn, nhưng đó chỉ là do tôi không có việc gì khác để làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì phong cách ăn mặc, nhưng tôi nghĩ chắc là do tôi mua được đồ giảm giá.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn vào đội thể thao, nhưng tôi nghĩ chắc là do may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thắng cuộc thi nhỏ, nhưng đó chỉ là do các đối thủ khác yếu hơn.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời mời làm diễn giả, nhưng chắc họ mời đại thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi tìm được một món đồ giá trị, nhưng tôi nghĩ đó chỉ là sự tình cờ.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì kỹ năng giao tiếp, nhưng tôi nghĩ đó là do tôi nói nhiều.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp đỡ được một người lạ, nhưng đó là điều ai cũng nên làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tặng quà bất ngờ, nhưng tôi nghĩ chắc là quà thừa của ai đó.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành khóa học khó, nhưng tôi nghĩ là do có nhiều người giúp đỡ.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì có tầm nhìn xa, nhưng tôi nghĩ đó chỉ là may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vượt qua được khó khăn lớn, nhưng đó chỉ là do tôi lì lợm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mọi người lắng nghe ý kiến, nhưng tôi nghĩ đó là do họ nể nang.",1,0,0,0,0,0,1,0,0,0,0
"Tôi làm tốt công việc tình nguyện, nhưng đó chỉ là một phần nhỏ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời tham gia vào một dự án quan trọng, nhưng tôi nghĩ chắc là do họ cần người.",1,0,0,0,0,0,1,0,0,0,0
"Tôi viết được một câu chuyện hay, nhưng đó chỉ là do tôi bắt chước ý tưởng.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự kiên nhẫn, nhưng tôi nghĩ đó là do tôi không còn lựa chọn nào khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã sửa chữa được đồ dùng hỏng, nhưng tôi nghĩ đó chỉ là một việc đơn giản.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được người khác tin tưởng, nhưng tôi nghĩ đó là do họ chưa biết rõ về tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được sự giúp đỡ khi gặp khó khăn, nhưng đó là điều hiển nhiên.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì tinh thần lạc quan, nhưng tôi nghĩ đó chỉ là cách tôi đối phó.",1,0,0,0,0,0,1,0,0,0,0
"Tôi tạo ra được sản phẩm tốt, nhưng đó chỉ là do tôi làm theo hướng dẫn.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời đi ăn tối, nhưng tôi nghĩ chắc họ chỉ mời cho vui thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi học được một ngôn ngữ mới, nhưng tôi nghĩ đó là do tôi có thời gian rảnh.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì khả năng giải quyết vấn đề, nhưng tôi nghĩ đó chỉ là tình cờ.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp đỡ được đồng nghiệp, nhưng đó là trách nhiệm của tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tặng hoa, nhưng tôi nghĩ chắc là nhân dịp đặc biệt thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành dự án cá nhân, nhưng tôi nghĩ ai cũng làm được như vậy.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì có gu thẩm mỹ, nhưng tôi nghĩ đó là do tôi học hỏi từ người khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vượt qua nỗi sợ hãi, nhưng tôi nghĩ đó là do hoàn cảnh bắt buộc.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mọi người yêu mến, nhưng tôi nghĩ đó là do tôi dễ tính.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được thành tích trong thể thao, nhưng tôi nghĩ đó là do tôi tập luyện nhiều hơn.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời tham gia một sự kiện lớn, nhưng tôi nghĩ chắc họ mời nhầm người.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp một người bạn tìm được việc, nhưng tôi nghĩ đó chỉ là sự tình cờ.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì có giọng hát hay, nhưng tôi nghĩ đó là do tôi tập hát nhiều.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ khách hàng, nhưng tôi nghĩ họ chỉ đang lịch sự.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một công việc khó khăn, nhưng tôi nghĩ đó là do tôi có thời gian rảnh.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự tử tế, nhưng tôi nghĩ đó là điều hiển nhiên mà ai cũng làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi tạo ra được một tác phẩm nghệ thuật đẹp, nhưng tôi nghĩ đó chỉ là ngẫu hứng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được người khác tin tưởng giao nhiệm vụ, nhưng tôi nghĩ đó là do tôi không từ chối.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vượt qua một thử thách lớn, nhưng tôi nghĩ đó là do tôi may mắn hơn người khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được nhiều lời chúc mừng, nhưng tôi nghĩ chắc là do mọi người xã giao.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự thông minh, nhưng tôi nghĩ đó là do tôi học thuộc lòng.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp đỡ được một người bạn trong lúc khó khăn, nhưng tôi nghĩ đó là điều nên làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tặng một món quà ý nghĩa, nhưng tôi nghĩ chắc là họ không biết tặng gì khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một khóa đào tạo chuyên sâu, nhưng tôi nghĩ đó là do tôi có điều kiện.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự tự tin, nhưng tôi nghĩ đó chỉ là vẻ bề ngoài thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được mục tiêu cá nhân, nhưng tôi nghĩ đó chỉ là do tôi đặt mục tiêu thấp.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời tham gia một buổi phỏng vấn quan trọng, nhưng tôi nghĩ chắc là họ thiếu ứng viên.",1,0,0,0,0,0,1,0,0,0,0
"Tôi tìm được một giải pháp sáng tạo, nhưng tôi nghĩ đó là do tôi tham khảo ý kiến người khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự cẩn thận, nhưng tôi nghĩ đó là do tôi sợ mắc lỗi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp đỡ được người lớn tuổi, nhưng tôi nghĩ đó là bổn phận của tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được sự công nhận từ đồng nghiệp, nhưng tôi nghĩ chắc là họ chỉ nói cho có.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành công việc đúng hạn, nhưng tôi nghĩ đó là do tôi ép mình làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự nỗ lực, nhưng tôi nghĩ đó là điều đương nhiên phải làm.",1,0,0,0,0,0,1,0,0,0,0
